provider_id,holding_company,technology_code,technology_code_desc,location_count_res,unit_count_res,location_count_bus,unit_count_bus
440152,"Mobile Communication Service, Inc.",71,Licensed Fixed Wireless,652,702,652,702
440153,Mobile Communications LLC,50,Fiber to the Premises,3240,4332,3240,4332
440153,Mobile Communications LLC,70,Unlicensed Fixed Wireless,6711,9177,6445,8838
440153,Mobile Communications LLC,72,LBR Fixed Wireless,1130,1535,1130,1535
440155,Natchez Trace Electric Power Association,50,Fiber to the Premises,14122,16415,14122,16415
440156,Net Doctors SC LLC,50,Fiber to the Premises,295,399,0,0
440156,Net Doctors SC LLC,70,Unlicensed Fixed Wireless,283,327,0,0
440157,New Hampton Municipal Utilities,50,Fiber to the Premises,1721,1844,1721,1844
440159,"Nikola Engineering, Inc.",50,Fiber to the Premises,19,64,19,64
440159,"Nikola Engineering, Inc.",70,Unlicensed Fixed Wireless,11935,14541,11935,14541
440162,Om Networks,50,Fiber to the Premises,152,294,152,294
440162,Om Networks,70,Unlicensed Fixed Wireless,860,1327,860,1327
440163,Ouachita Electric Cooperative/South Arkansas Telephone Company,50,Fiber to the Premises,6567,7364,6567,7364
440167,Ridge Tower Network LLC,50,Fiber to the Premises,22,24,22,24
440167,Ridge Tower Network LLC,70,Unlicensed Fixed Wireless,15273,17585,15273,17585
440170,Silo Communications,50,Fiber to the Premises,16,16,16,16
440170,Silo Communications,70,Unlicensed Fixed Wireless,1156,1280,1136,1260
440171,Sky Fi Inc.,70,Unlicensed Fixed Wireless,1175,1502,1175,1502
440172,"Sprocket Networks, Inc.",10,Copper,2,245,3,23
440172,"Sprocket Networks, Inc.",50,Fiber to the Premises,186,1780,215,1222
440174,Streamline LLC,70,Unlicensed Fixed Wireless,2114,2449,1,1
440174,Streamline LLC,72,LBR Fixed Wireless,3854,3937,3854,3937
440175,"SysTec Wireless Communications, LLC",70,Unlicensed Fixed Wireless,6237,6347,6237,6347
440179,Ts Network,70,Unlicensed Fixed Wireless,29847,36893,29847,36893
440183,"Vicinity Solutions, Inc.",70,Unlicensed Fixed Wireless,3758,4349,3617,4172
440186,Direct Management Company,10,Copper,4109,4520,3882,4258
440186,Direct Management Company,40,Cable,7169,7777,7169,7777
440186,Direct Management Company,50,Fiber to the Premises,26423,29019,84259,115418
440187,Boot State Technologies,70,Unlicensed Fixed Wireless,1654,1789,1435,1562
440187,Boot State Technologies,72,LBR Fixed Wireless,1804,1986,1804,1986
440190,FIF Utah LLC,50,Fiber to the Premises,5290,6138,5290,6138
440190,FIF Utah LLC,70,Unlicensed Fixed Wireless,145646,255960,143989,254073
440190,FIF Utah LLC,72,LBR Fixed Wireless,94299,147203,94299,147203
440193,iWi Communications,70,Unlicensed Fixed Wireless,40,40,0,0
440195,"Mountain WiFi, LLC",70,Unlicensed Fixed Wireless,182,185,8,35
440197,"Simple Fiber, LLC",50,Fiber to the Premises,38,272,89,538
440198,Summit Digital,50,Fiber to the Premises,3067,3287,3067,3287
440198,Summit Digital,70,Unlicensed Fixed Wireless,4289,4543,4289,4543
440199,East Central Vermont Telecommunications District,50,Fiber to the Premises,23083,28748,23083,28748
440200,MHG Telco LLC,70,Unlicensed Fixed Wireless,10106,12995,10106,12995
440203,"Dialog Telecom, LLC",10,Copper,63,133,63,133
440203,"Dialog Telecom, LLC",50,Fiber to the Premises,680,2015,680,2015
440203,"Dialog Telecom, LLC",71,Licensed Fixed Wireless,75696,89711,75696,89711
440204,Tel-Star Communications of Florida Inc.,50,Fiber to the Premises,938,1036,0,0
450001,Federated Telephone Cooperative,50,Fiber to the Premises,9742,11615,9784,11667
450007,"9Stone, LLC",70,Unlicensed Fixed Wireless,4404,4730,4242,4561
450012,"Altitude ISP, LLC",70,Unlicensed Fixed Wireless,3457,3913,2002,2112
450012,"Altitude ISP, LLC",72,LBR Fixed Wireless,915,1340,271,284
450015,Ayva Limited,10,Copper,14,15,14,15
450015,Ayva Limited,50,Fiber to the Premises,9,9,9,9
450015,Ayva Limited,70,Unlicensed Fixed Wireless,35395,64463,35395,64463
450023,"Camellia City Fiber, LLC",50,Fiber to the Premises,0,0,1,1
450026,Central Rural Electric Cooperative,50,Fiber to the Premises,19552,22264,19552,22264
450027,"City of Buffalo, Minnesota",50,Fiber to the Premises,698,1120,698,1120
450028,"City of Pella, Iowa",50,Fiber to the Premises,3750,4885,3750,4885
450029,"Clear Creek Broadband, LLC",50,Fiber to the Premises,15,22,0,0
450029,"Clear Creek Broadband, LLC",72,LBR Fixed Wireless,1787,1896,3,5
450032,"CMA Wireless, LLC",70,Unlicensed Fixed Wireless,760,865,581,659
450032,"CMA Wireless, LLC",72,LBR Fixed Wireless,429,549,429,549
450033,CMW Wireless,50,Fiber to the Premises,310,356,310,356
450038,Cookson Hills Electric Cooperative,50,Fiber to the Premises,17321,19019,17321,19019
450039,"Costnet, Inc.",50,Fiber to the Premises,47295,49878,47295,49878
450039,"Costnet, Inc.",70,Unlicensed Fixed Wireless,166135,201123,166135,201123
450041,Designs For Learning,70,Unlicensed Fixed Wireless,268,272,66,70
450044,"Eminent Technical Solutions, LLC",50,Fiber to the Premises,80,122,80,122
450044,"Eminent Technical Solutions, LLC",70,Unlicensed Fixed Wireless,14266,17264,11758,14146
450046,"Fast Wireless, LLC",70,Unlicensed Fixed Wireless,3375,3944,3375,3944
450047,"Fiber Broadband, Inc.",50,Fiber to the Premises,264,280,264,280
450048,"FiberFly, LLC",70,Unlicensed Fixed Wireless,18209,21780,18209,21780
450050,"Free Range Internet, LLC",70,Unlicensed Fixed Wireless,2121,2364,2378,2751
450050,"Free Range Internet, LLC",72,LBR Fixed Wireless,2121,2364,2121,2364
450051,Gascosage Electric Cooperative,50,Fiber to the Premises,2631,2715,2631,2715
450052,"Guadalupe Valley Electric Cooperative, Inc.",50,Fiber to the Premises,31587,34928,31587,34928
450052,"Guadalupe Valley Electric Cooperative, Inc.",70,Unlicensed Fixed Wireless,169881,202217,169881,202217
450052,"Guadalupe Valley Electric Cooperative, Inc.",71,Licensed Fixed Wireless,72987,84370,72987,84370
450052,"Guadalupe Valley Electric Cooperative, Inc.",72,LBR Fixed Wireless,82534,97609,82534,97609
450054,Hurricane WiFi LLC,72,LBR Fixed Wireless,699,741,699,741
450055,"IFN, LLC",50,Fiber to the Premises,555,806,555,806
450060,Johnson County Rural Electric Membership Cooperative,50,Fiber to the Premises,14616,17200,14616,17200
450061,JR Network PR LLC,70,Unlicensed Fixed Wireless,9728,9980,9728,9980
450063,Kosciusko Rural Electric Membership Cooperative ,50,Fiber to the Premises,17180,18658,17180,18658
450064,"LaZerArt, Inc.",50,Fiber to the Premises,77,78,4,4
450064,"LaZerArt, Inc.",70,Unlicensed Fixed Wireless,160,168,29,34
450066,Lightwave Broadband LLC,70,Unlicensed Fixed Wireless,2835,3924,2835,3924
450066,Lightwave Broadband LLC,72,LBR Fixed Wireless,5126,6941,5126,6941
450068,"Lit Communities Broadband, Inc.",50,Fiber to the Premises,17970,21175,17970,21175
450069,LitFiber,50,Fiber to the Premises,525,617,525,617
450072,Loudoun County Fiber LLC,50,Fiber to the Premises,439,445,439,445
450075,Lumbee River Electric Membership Corporation,50,Fiber to the Premises,10757,13871,10757,13871
450081,Nates Access LLC,70,Unlicensed Fixed Wireless,6778,7673,5655,6428
450082,Navasota WiFi,50,Fiber to the Premises,2,24,10,12
450082,Navasota WiFi,70,Unlicensed Fixed Wireless,3,3,10,12
450083,NEK Community Broadband,50,Fiber to the Premises,1526,1713,1526,1713
450085,New Alliance LLC,72,LBR Fixed Wireless,2558,3295,2558,3295
450089,"Sisu Investments, LLC",10,Copper,2,7,2,7
450089,"Sisu Investments, LLC",70,Unlicensed Fixed Wireless,2215,2410,2215,2410
450093,"Open Fiber USA, Inc.",50,Fiber to the Premises,31499,33583,1470,2825
450094,"Open Infra, Inc.",50,Fiber to the Premises,20094,21316,20094,21316
450099,"Pendleton Overground, LLC",50,Fiber to the Premises,202,235,0,0
450100,Petit Jean Electric Cooperative Corp.,50,Fiber to the Premises,16104,17012,16104,17012
450101,"PGB Fiber, LLC",50,Fiber to the Premises,7,11,464,975
450106,"Rapid Wireless, LLC",70,Unlicensed Fixed Wireless,974,1098,974,1098
450109,"RiverNet, LLC",70,Unlicensed Fixed Wireless,1385,1512,1385,1512
450113,SDC Internet,70,Unlicensed Fixed Wireless,183,239,8,13
450116,Singing River Electric Cooperative,50,Fiber to the Premises,14679,16487,14679,16487
450117,Sky Satellite LLC,70,Unlicensed Fixed Wireless,381,413,0,0
450118,"SkyFiNet, LLC",40,Cable,2942,3106,2942,3106
450118,"SkyFiNet, LLC",50,Fiber to the Premises,4035,4186,4035,4186
450119,"Southwest Arkansas Electric Cooperative, Inc.",50,Fiber to the Premises,10783,11298,10783,11298
450121,"Stimulus Technologies of New Mexico, LLC",70,Unlicensed Fixed Wireless,10778,12502,10778,12502
450128,Ultranet LLC,70,Unlicensed Fixed Wireless,276,290,2,2
450129,"Upward Broadband, LLC",70,Unlicensed Fixed Wireless,48289,61416,48289,61416
450136,"WiFi Services Caribbean, Inc.",50,Fiber to the Premises,107,737,107,737
450136,"WiFi Services Caribbean, Inc.",70,Unlicensed Fixed Wireless,186234,332536,186234,332536
450151,Southeastern Indiana Rural Electric Membership Corporation,50,Fiber to the Premises,22094,22980,22094,22980
450153,Cherokee Cablevision Inc.,40,Cable,64,77,12,21
450153,Cherokee Cablevision Inc.,50,Fiber to the Premises,43,50,1,2
450153,Cherokee Cablevision Inc.,70,Unlicensed Fixed Wireless,12,13,2,2
450155,"Advanced Technology Group, LLC",70,Unlicensed Fixed Wireless,0,0,22,23
450158,Nevada County Fiber Inc.,50,Fiber to the Premises,134,151,134,151
450162,FamilyNet Inc.,70,Unlicensed Fixed Wireless,204635,218870,204635,218870
450168,Conquest Wireless LLC,70,Unlicensed Fixed Wireless,3869,4177,3770,4063
450169,First Electric Cooperative Corporation,50,Fiber to the Premises,55194,59440,6770,10578
450172,Wave Internet Technologies LLC,50,Fiber to the Premises,7,38,7,38
450172,Wave Internet Technologies LLC,70,Unlicensed Fixed Wireless,274140,321621,274140,321621
450174,Wyyerd Group LLC,10,Copper,1,1,2,2
450174,Wyyerd Group LLC,50,Fiber to the Premises,96494,99257,286,580
450177,"Stroud Media, LLC",50,Fiber to the Premises,1490,4767,1490,4767
460000,"123.Net, Inc.",50,Fiber to the Premises,4381,4659,31356,53483
460000,"123.Net, Inc.",70,Unlicensed Fixed Wireless,0,0,17342,26247
460000,"123.Net, Inc.",71,Licensed Fixed Wireless,0,0,26995,41911
460001,"3 Rivers Communications, LLC",50,Fiber to the Premises,55,55,55,55
460001,"3 Rivers Communications, LLC",70,Unlicensed Fixed Wireless,31728,39896,31728,39896
460001,"3 Rivers Communications, LLC",72,LBR Fixed Wireless,102035,132649,102035,132649
460002,AirLink Internet Services,50,Fiber to the Premises,1278,1363,1278,1363
460002,AirLink Internet Services,70,Unlicensed Fixed Wireless,12736,15507,12736,15507
460004,"Anthem Broadband of Nevada, LLC",50,Fiber to the Premises,8696,10275,8696,10275
460005,"Aspire Networks 1, LLC",50,Fiber to the Premises,26039,28528,26039,28528
460006,"Avative, LLC",50,Fiber to the Premises,3091,3431,3091,3431
460006,"Avative, LLC",70,Unlicensed Fixed Wireless,2736,2849,228,233
460007,Backcountry Broadband,50,Fiber to the Premises,21,21,21,21
460008,Baseline Internet LLC,50,Fiber to the Premises,799,820,46,58
460009,"Black Dragon Networks, LLC",72,LBR Fixed Wireless,1672,1694,588,627
460010,"Blast Communications, Inc.",70,Unlicensed Fixed Wireless,9361,13105,9361,13105
460011,BLB Communications,50,Fiber to the Premises,2538,2811,2538,2811
460012,BLS Broadband LLC,70,Unlicensed Fixed Wireless,2251,2443,2251,2443
460013,Blue Wireless Corp.,70,Unlicensed Fixed Wireless,42667,44389,42667,44389
460014,"Broadband MDU Holdings, LLC",50,Fiber to the Premises,275,26001,705,7278
460015,"Bros Broadband, LLC",70,Unlicensed Fixed Wireless,7413,9310,1844,2772
460017,Center Cable TV,40,Cable,298,308,298,308
460018,Chicopee Municipal Lighting Plant,50,Fiber to the Premises,11131,14042,11513,15039
460019,"City of Ponca, Oklahoma",50,Fiber to the Premises,11601,13744,11601,13744
460020,"City of Sherwood, Oregon",50,Fiber to the Premises,2587,2951,2620,3057
460021,Coosa Valley Electric Cooperative,50,Fiber to the Premises,16535,18637,16535,18637
460024,"DCN, LLC",50,Fiber to the Premises,0,0,150,658
460025,Digital Network Access Communications Inc.,10,Copper,21325,32825,21325,32825
460025,Digital Network Access Communications Inc.,50,Fiber to the Premises,1247,2593,1247,2593
460027,"Eastern Telephone & Technologies, Inc.",50,Fiber to the Premises,47,70,47,70
460027,"Eastern Telephone & Technologies, Inc.",70,Unlicensed Fixed Wireless,3660,5336,3660,5336
460029,East Texas Fiber Holdings LLC,50,Fiber to the Premises,2897,4153,2897,4153
460031,"EZ Wave, Inc.",70,Unlicensed Fixed Wireless,121786,150932,9820,21554
460032,"Ezee Fiber Texas, LLC",50,Fiber to the Premises,60417,68022,5193,22735
460033,Fitchburg Fiber LLC,70,Unlicensed Fixed Wireless,204,1264,204,1264
460035,Fort Code Inc.,50,Fiber to the Premises,35,37,35,37
460035,Fort Code Inc.,70,Unlicensed Fixed Wireless,5284,6329,5284,6329
460036,"Grid Southwest, LLC",50,Fiber to the Premises,385,400,385,400
460037,HarvestBeam Inc.,71,Licensed Fixed Wireless,936,1057,936,1057
460038,Heartland Fiber,50,Fiber to the Premises,3990,4614,3990,4614
460039,"Heritage NetWorks, LLC",50,Fiber to the Premises,0,0,1,1
460039,"Heritage NetWorks, LLC",70,Unlicensed Fixed Wireless,0,0,1,1
460041,Hope Water & Light Commission,50,Fiber to the Premises,5982,7022,5982,7022
460042,Hyperflex Broadband LLC,50,Fiber to the Premises,302,316,302,316
460042,Hyperflex Broadband LLC,70,Unlicensed Fixed Wireless,172,196,172,196
460045,"iZones, LLC",70,Unlicensed Fixed Wireless,37613,61201,37613,61201
460045,"iZones, LLC",72,LBR Fixed Wireless,2700,4025,2700,4025
460046,Jicarilla Apache Nation Power Authority,70,Unlicensed Fixed Wireless,1275,1612,1275,1612
460047,"Kaniksu, LLC",50,Fiber to the Premises,662,788,662,788
460047,"Kaniksu, LLC",70,Unlicensed Fixed Wireless,1557,1808,1165,1346
460047,"Kaniksu, LLC",72,LBR Fixed Wireless,5,6,0,0
460048,"K-Powernet, LLC",50,Fiber to the Premises,0,0,1105,1577
460049,Kwikbit Inc.,70,Unlicensed Fixed Wireless,16407,25397,0,0
460050,LaGrange County Rural Membership Corporation,50,Fiber to the Premises,8771,8882,8771,8882
460051,Little Wapsie Communications,50,Fiber to the Premises,596,641,596,641
460052,"Mann Holdings, LLC",70,Unlicensed Fixed Wireless,129,143,0,0
460053,Mendocino Unified School District,70,Unlicensed Fixed Wireless,3451,4865,3451,4865
460054,"National Telecom, LLC",70,Unlicensed Fixed Wireless,0,0,572295,783658
460055,New England Wireless Co. LLC,70,Unlicensed Fixed Wireless,4330,5607,4289,5564
460055,New England Wireless Co. LLC,72,LBR Fixed Wireless,1260,1490,1260,1490
460056,Nimbus Solutions,70,Unlicensed Fixed Wireless,1121,1251,1121,1251
460056,Nimbus Solutions,71,Licensed Fixed Wireless,8161,9907,8161,9907
460056,Nimbus Solutions,72,LBR Fixed Wireless,1776,2133,1776,2133
460057,Nisqually Indian Tribe,71,Licensed Fixed Wireless,219,249,25,40
460060,Norwood Light Department Broadband Division,40,Cable,7725,14300,0,0
460060,Norwood Light Department Broadband Division,50,Fiber to the Premises,0,0,3768,7603
460061,Onlinet LLC,70,Unlicensed Fixed Wireless,9169,9314,9169,9314
460062,"Osage, LLC",50,Fiber to the Premises,1,2,3,4
460062,"Osage, LLC",70,Unlicensed Fixed Wireless,969,1028,267,332
460062,"Osage, LLC",71,Licensed Fixed Wireless,1002,1091,307,403
460064,Pearl River Valley Electric Power Association,50,Fiber to the Premises,21328,22849,21328,22849
460065,Platinum Connect LLC,50,Fiber to the Premises,4145,4656,4145,4656
460066,Prado Network,70,Unlicensed Fixed Wireless,126307,136124,126307,136124
460067,"Precision Data Solutions, LLC",50,Fiber to the Premises,849,1074,849,1074
460067,"Precision Data Solutions, LLC",70,Unlicensed Fixed Wireless,4764,5513,2608,3115
460067,"Precision Data Solutions, LLC",72,LBR Fixed Wireless,2915,3218,783,820
460068,Prentiss County Electric Power Association,50,Fiber to the Premises,12442,13342,12442,13342
460069,Quintillion Subsea Holdings,50,Fiber to the Premises,0,0,7,7
460070,Real Link Network LLC,70,Unlicensed Fixed Wireless,53335,61607,53335,61607
460071,Ridge Wireless Inc.,70,Unlicensed Fixed Wireless,60922,88050,60645,87766
460072,Sebago Fiber & Wifi LLC,50,Fiber to the Premises,309,434,309,434
460073,Kempler Internet,70,Unlicensed Fixed Wireless,5705,9266,5705,9266
460075,South Hadley Electric Light Department,50,Fiber to the Premises,7712,10072,7712,10072
460076,Speedwavz LLC,50,Fiber to the Premises,991,1056,0,0
460076,Speedwavz LLC,70,Unlicensed Fixed Wireless,9324,10421,0,0
460077,"SureFire Internet, LLC",50,Fiber to the Premises,365,372,365,372
460078,Pierce Pepin Cooperative Services,50,Fiber to the Premises,6786,8237,6786,8237
460079,Tachus LLC,50,Fiber to the Premises,159447,163346,160333,166212
460080,TEPA Connect LLC,50,Fiber to the Premises,10804,11971,1991,2977
460081,Thumb Electric Cooperative,50,Fiber to the Premises,8745,9321,8745,9321
460082,"Town of Estes Park, Colorado",50,Fiber to the Premises,6561,8948,6561,8948
460083,"Triple Crown Internet, Inc.",50,Fiber to the Premises,415,422,415,422
460083,"Triple Crown Internet, Inc.",70,Unlicensed Fixed Wireless,2725,2835,2725,2835
460084,Uber Wireless LLP,70,Unlicensed Fixed Wireless,8696,10507,8206,9887
460084,Uber Wireless LLP,72,LBR Fixed Wireless,6582,8075,6544,8028
460085,"Underline El Paso, LLC",50,Fiber to the Premises,19005,30095,19006,30097
460087,UnWired Broadband Holding LLC,70,Unlicensed Fixed Wireless,1550475,2033864,1550475,2033864
460087,UnWired Broadband Holding LLC,72,LBR Fixed Wireless,551877,719899,551877,719899
460088,Uprise LLC,50,Fiber to the Premises,613,4081,0,0
460089,"Vero Broadband, LLC",50,Fiber to the Premises,8831,12741,8831,12741
460089,"Vero Broadband, LLC",70,Unlicensed Fixed Wireless,1956,2680,1956,2680
460089,"Vero Broadband, LLC",72,LBR Fixed Wireless,1407,1608,1407,1608
460090,"WAVE.BAND, LLC",70,Unlicensed Fixed Wireless,0,0,8784,16776
460091,Webiffi,70,Unlicensed Fixed Wireless,99430,106149,99430,106149
460092,"WeLink Communications, Inc.",70,Unlicensed Fixed Wireless,89232,94487,0,0
460093,Whitewater Wideband LLC,50,Fiber to the Premises,7791,8638,7791,8638
460093,Whitewater Wideband LLC,70,Unlicensed Fixed Wireless,10670,13177,10670,13177
460094,Wificow Wyoming Corporation,70,Unlicensed Fixed Wireless,6,13,6,13
460099,"360 Communications, Inc. (OK, AR & TX)",50,Fiber to the Premises,1043,1340,1043,1340
460099,"360 Communications, Inc. (OK, AR & TX)",70,Unlicensed Fixed Wireless,96962,111922,96962,111922
460099,"360 Communications, Inc. (OK, AR & TX)",71,Licensed Fixed Wireless,43193,51465,43193,51465
460099,"360 Communications, Inc. (OK, AR & TX)",72,LBR Fixed Wireless,46176,52357,46176,52357
460100,Carthage Water and Electric Plant,50,Fiber to the Premises,5924,7110,633,1212
460100,Carthage Water and Electric Plant,70,Unlicensed Fixed Wireless,320,344,326,355
460101,"City of Taunton, Massachusetts",50,Fiber to the Premises,823,1829,823,1829
